Frequency [Hz]	S(f)
5057,373	0,00379
5061,035	0,00371
5064,697	0,00362
5068,359	0,00366
5072,021	0,00371
5075,684	0,00366
5079,346	0,00365
5083,008	0,00368
5086,670	0,00368
5090,332	0,00361
5093,994	0,00353
5097,656	0,00355
5101,318	0,00363
5104,980	0,00364
5108,643	0,00357
5112,305	0,00349
5115,967	0,00344
5119,629	0,00353
5123,291	0,00362
5126,953	0,0036
5130,615	0,0036
5134,277	0,00366
5137,939	0,00363
5141,602	0,00352
5145,264	0,00348
5148,926	0,00353
5152,588	0,00357
5156,250	0,00352
5159,912	0,00345
5163,574	0,00345
5167,236	0,00351
5170,898	0,00354
5174,561	0,00354
5178,223	0,00355
5181,885	0,00353
5185,547	0,00342
5189,209	0,00335
5192,871	0,00348
5196,533	0,00361
5200,195	0,00353
5203,857	0,00342
5207,520	0,00342
5211,182	0,00345
5214,844	0,00344
5218,506	0,00343
5222,168	0,00343
5225,830	0,00345
